1,72.2658160386241
2,66.1160139787918
3,59.0820683101706
4,54.089439866902
5,50.2160139787918
6,48.1032643744394
7,46.2644077528834
8,44.631159615993
9,43.1587295106046
10,41.8160139787918
11,41.0251545433844
12,40.2897827871742
13,39.6020928428769
14,38.9558305138665
15,38.3459070970189
16,37.7681263518943
17,37.2189870272806
18,36.6955371638429
19,36.1952646906149
20,35.7160139787917
21,35.4475658855418
22,35.1865884931744
23,34.9326630346582
24,34.6854050445736
25,34.4444607120128
26,34.2095037056764
27,33.9802323996509
28,33.7563674406778
29,33.5376496076826
30,33.3238379224135
31,33.114707976652
32,32.9100504468692
33,32.7096697716746
34,32.5133829711063
35,32.3210185898895
36,32.1324157493658
37,31.9474232949516
38,31.7658990278041
39,31.5877090109057
40,31.4127269410822
41,31.2408335795766
42,31.071916234747
43,30.905868291264
44,30.7425887808835
45,30.5819819904614
46,30.4239571034029
47,30.2684278711781
48,30.1153123119303
49,29.9645324335388
50,29.8160139787918
51,29.7650474165014
52,29.714315677186
53,29.6638163976454
54,29.6135472506611
55,29.5635059442671
56,29.5136902210413
57,29.4640978574125
58,29.4147266629858
59,29.3655744798851
60,29.3166391821106
61,29.2679186749133
62,29.2194108941841
63,29.1711138058576
64,29.1230254053311
65,29.0751437168968
66,29.0274667931882
67,28.9799927146392
68,28.9327195889564
69,28.8856455506039
70,28.8387687602997
71,28.7920874045245
72,28.7455996950419
73,28.699303868429
74,28.6531981856188
75,28.6072809314527
76,28.5615504142426
77,28.5160049653445
78,28.4706429387402
79,28.4254627106291
80,28.3804626790295
81,28.3356412633881
82,28.290996904199
83,28.2465280626301
84,28.2022332201588
85,28.158110878215
86,28.1141595578326
87,28.0703777993073
88,28.0267641618637
89,27.9833172233274
90,27.9400355798065
91,27.8969178453776
92,27.8539626517807
93,27.8111686481182
94,27.7685345005628
95,27.7260588920693
96,27.6837405220943
97,27.6415781063199
98,27.599570376385
99,27.5577160796206
100,27.5160139787918
101,27.4992121836924
102,27.4824277255862
103,27.4656605667521
104,27.4489106695975
105,27.4321779966567
106,27.4154625105912
107,27.3987641741882
108,27.3820829503609
109,27.3654188021475
110,27.3487716927105
111,27.3321415853362
112,27.3155284434343
113,27.2989322305375
114,27.2823529103003
115,27.2657904464989
116,27.2492448030307
117,27.2327159439135
118,27.2162038332851
119,27.1997084354025
120,27.183229714642
121,27.1667676354978
122,27.150322162582
123,27.1338932606242
124,27.1174808944703
125,27.1010850290827
126,27.0847056295394
127,27.0683426610335
128,27.0519960888727
129,27.0356658784788
130,27.0193519953874
131,27.0030544052468
132,26.9867730738182
133,26.9705079669748
134,26.9542590507012
135,26.9380262910933
136,26.9218096543575
137,26.9056091068102
138,26.8894246148773
139,26.8732561450943
140,26.8571036641046
141,26.8409671386602
142,26.8248465356207
143,26.8087418219529
144,26.79265296473
145,26.7765799311319
146,26.7605226884438
147,26.7444812040566
148,26.7284554454657
149,26.7124453802713
150,26.6964509761769
151,26.68047220099
152,26.6645090226208
153,26.6485614090824
154,26.6326293284894
155,26.6167127490587
156,26.6008116391081
157,26.584925967056
158,26.5690557014217
159,26.5532008108238
160,26.5373612639807
161,26.5215370297098
162,26.505728076927
163,26.4899343746465
164,26.4741558919803
165,26.4583925981374
166,26.4426444624242
167,26.4269114542432
168,26.4111935430932
169,26.3954906985686
170,26.3798028903592
171,26.3641300882493
172,26.348472262118
173,26.3328293819383
174,26.317201417777
175,26.3015883397937
176,26.2859901182413
177,26.2704067234651
178,26.2548381259023
179,26.2392842960817
180,26.2237452046235
181,26.208220822239
182,26.1927111197296
183,26.1772160679871
184,26.1617356379929
185,26.1462698008179
186,26.1308185276218
187,26.1153817896532
188,26.0999595582487
189,26.0845518048327
190,26.0691585009175
191,26.0537796181022
192,26.0384151280727
193,26.0230650026014
194,26.0077292135467
195,25.9924077328528
196,25.977100532549
197,25.9618075847499
198,25.9465288616544
199,25.931264335546
200,25.9160139787918
201,25.9052117279588
202,25.8944222815527
203,25.8836456085634
204,25.8728816780932
205,25.8621304593565
206,25.8513919216793
207,25.8406660344984
208,25.8299527673611
209,25.8192520899246
210,25.8085639719556
211,25.7978883833292
212,25.7872252940292
213,25.7765746741472
214,25.7659364938818
215,25.7553107235387
216,25.7446973335295
217,25.734096294372
218,25.7235075766888
219,25.7129311512074
220,25.7023669887598
221,25.6918150602813
222,25.681275336811
223,25.6707477894902
224,25.660232389563
225,25.6497291083749
226,25.6392379173731
227,25.6287587881053
228,25.6182916922199
229,25.6078366014648
230,25.5973934876879
231,25.5869623228355
232,25.5765430789527
233,25.5661357281826
234,25.555740242766
235,25.5453565950406
236,25.5349847574409
